open_date,open_price,expiry_date,expiry_price,strike_price_call,delta_call,premium_call,option_loss_call,percentage_profit_loss_call,vault_total_profit_loss_call,vault_apy_call,strike_price_put,delta_put,premium_put,option_loss_put,percentage_profit_loss_put,vault_total_profit_loss_put,vault_apy_put,days_to_end_date
2020-01-03,6941.0,2020-01-17,8718.5,7250.0,0.34337274844027577,0.021004960389685176,0.16843493720250044,-0.14742997681281528,-0.49275243983275974,-0.22245502212198365,6500.0,0.7416243639042974,126.73889541447465,0.0,0.018259457630669162,0.6575990498447124,0.2883718504370145,728
2020-01-17,8718.5,2020-01-31,9506.0,9250.0,0.32625654208948884,0.023379457247603173,0.026930359772775088,-0.0035509025251719145,-0.405037068660961,-0.1898676474281309,8250.0,0.7009476913156738,207.76286436899272,0.0,0.023830115773239974,0.6278749364152114,0.2828669666390873,714
2020-01-31,9506.0,2020-02-14,10236.0,10250.0,0.265510552467515,0.01689912450143671,0.0,0.01689912450143671,-0.4029168847191722,-0.1930720058265003,9000.0,0.7334835759222702,153.9848964633652,0.0,0.016198705708327918,0.5899854002495033,0.27353866693626805,700
2020-02-14,10236.0,2020-02-28,8818.0,11000.0,0.29829925773324595,0.021641262072345815,0.0,0.021641262072345815,-0.4128393850534936,-0.20187656753825234,9500.0,0.7672365734616939,162.59552273724648,682.0,-0.05074291493383681,0.5646402532477404,0.2689430073539727,686
2020-02-28,8818.0,2020-03-13,4857.0,9500.0,0.27386202754644384,0.018012657267882936,0.0,0.018012657267882936,-0.4252771136558424,-0.21224707225767836,8500.0,0.6564669420135975,224.86588125775734,3643.0,-0.38763144916559794,0.64827872013058,0.3118410962387361,672
2020-03-13,4857.0,2020-03-27,6760.5,6000.0,0.28164886416962875,0.04424173832985122,0.11249167960949634,-0.06824994127964512,-0.43544622727325943,-0.222031538894776,4500.0,0.656478711512425,405.7325364490248,0.0,0.0835356261990992,1.6916449544717254,0.7319513744466368,658
2020-03-27,6760.5,2020-04-10,7292.0,7500.0,0.32181967956399515,0.035527974859028255,0.0,0.035527974859028255,-0.3940931181672409,-0.2072029302437257,6250.0,0.6899088738366477,297.34547704310535,0.0,0.04398276415103992,1.4841314760583004,0.6748394003855043,644
2020-04-10,7292.0,2020-04-24,7487.0,8000.0,0.30112281608979596,0.02736909164354351,0.0,0.02736909164354351,-0.41488120403966444,-0.22270557268447266,7000.0,0.6394200766671716,278.50603034600636,0.0,0.038193366750686554,1.3794755635437919,0.6524186529245726,630
2020-04-24,7487.0,2020-05-08,10003.5,8000.0,0.32644327665734363,0.025745788931362635,0.200279902034288,-0.17453411310292535,-0.4304687568279031,-0.2363060263509824,7000.0,0.7032992668281166,221.64629283262275,0.0,0.029604152909392646,1.2919387079027662,0.6346770748877628,616
2020-05-08,10003.5,2020-05-22,9060.0,11250.0,0.2783407616067324,0.027454777557465875,0.0,0.027454777557465875,-0.31004872253054083,-0.17791193288862117,9250.0,0.7075402819771146,342.2714470956912,190.0,0.015221817073593363,1.2260387173326222,0.6244762126832162,602
