open_date,open_price,expiry_date,expiry_price,strike_price_call,delta_call,premium_call,option_loss_call,percentage_profit_loss_call,vault_total_profit_loss_call,vault_apy_call,strike_price_put,delta_put,premium_put,option_loss_put,percentage_profit_loss_put,vault_total_profit_loss_put,vault_apy_put,days_to_end_date
2020-01-03,126.73,2020-01-17,164.12,140.0,0.22980364795970015,0.01563342838129294,0.14696563490129178,-0.13133220651999883,-0.5057670882334311,-0.2277871197206236,110.0,0.8372103297671865,1.8356138015623351,0.0,0.014484445684228952,0.7482486966288064,0.32322851978824474,728
2020-01-17,164.12,2020-01-31,184.56,190.0,0.21078596589545934,0.018267167214528375,0.0,0.018267167214528375,-0.4310449685413057,-0.20107645890261683,140.0,0.8377793442611772,2.7081150813544994,0.0,0.01650082306455337,0.7232878276903321,0.3207699431684321,714
2020-01-31,184.56,2020-02-14,268.31,220.0,0.17389064594763348,0.01484179753783078,0.18005292385673288,-0.1652111263189021,-0.44125171686024955,-0.2099613192899672,160.0,0.8591135117818764,2.0099109982187464,0.0,0.010890284992515964,0.6953137553740032,0.3168537497398871,700
2020-02-14,268.31,2020-02-28,227.7,310.0,0.27321462885088954,0.03105823751149895,0.0,0.03105823751149895,-0.33067114242205364,-0.16416439951977413,230.0,0.8183078038449118,5.4934663476633645,2.3000000000000114,0.011902151793311293,0.677050200741175,0.3166617439263675,686
2020-02-28,227.7,2020-03-13,108.95,270.0,0.21103449143978448,0.020786066060382413,0.0,0.020786066060382413,-0.35083312151852886,-0.17743498455486395,200.0,0.7770768006450757,6.295189284119687,91.05,-0.37222139093491574,0.6573244732893175,0.315746586742651,672
2020-03-13,108.95,2020-03-27,138.97,160.0,0.17193695332109932,0.02728625614564896,0.0,0.02728625614564896,-0.3640519790920904,-0.18793376796853445,80.0,0.8332718091478217,4.7546097205671565,0.0,0.04364029114793168,1.639982390858263,0.713431839321989,658
2020-03-27,138.97,2020-04-10,169.73,180.0,0.17630009214451203,0.020967954056520736,0.0,0.020967954056520736,-0.3809437076536295,-0.20073608868292636,120.0,0.7622972149770502,5.499597571674933,0.0,0.039573991305137314,1.5295903322728814,0.692142108353019,644
2020-04-10,169.73,2020-04-24,185.56,220.0,0.15083888115744926,0.016065145680213087,0.0,0.016065145680213087,-0.39365746996589857,-0.21204565655329555,140.0,0.8341909468493383,3.7278997964089733,0.0,0.021963705864661367,1.43329513188099,0.673970397158743,630
2020-04-24,185.56,2020-05-08,212.32,220.0,0.176485378495159,0.014844351953859893,0.0,0.014844351953859893,-0.40324443505226204,-0.22230974501454348,160.0,0.8120531956117485,3.9217252164114456,0.0,0.021134539859945276,1.380999557926799,0.672022535071044,616
2020-05-08,212.32,2020-05-22,198.6,250.0,0.17970853019674154,0.014811074008435867,0.0,0.014811074008435867,-0.4119733101940052,-0.2326552822685588,190.0,0.7678938854406689,5.391032657178059,0.0,0.02539107317811821,1.3317197342608416,0.6708085522818428,602
2020-05-22,198.6,2020-06-05,243.24,230.0,0.16743109534664669,0.01186260895936243,0.054431836868936066,-0.04256922790957364,-0.4205555054860325,-0.24347819210468025,170.0,0.8286630250973193,3.597392224532186,0.0,0.018113757424633364,1.2739809183571889,0.6652322352937625,588
2020-06-05,243.24,2020-06-19,231.01,280.0,0.18508529536961665,0.013753574029418113,0.0,0.013753574029418113,-0.3947922801260866,-0.23563997979737672,210.0,0.8609549105298249,2.667546778159874,0.0,0.010966727422133999,1.2335234169797804,0.6669364861727687,574
2020-06-19,231.01,2020-07-03,226.45,260.0,0.18455182992013125,0.01173434051671946,0.0,0.01173434051671946,-0.40300312089814583,-0.24695482151872428,210.0,0.7901005636241514,3.7532450542483033,0.0,0.016247110749527307,1.2092946843810037,0.6764075559068929,560
2020-07-03,226.45,2020-07-17,233.43,240.0,0.2598489878343072,0.012746276983133608,0.0,0.012746276983133608,-0.4099272356447321,-0.2581653503899193,210.0,0.8015924309452988,2.4680751863392842,0.0,0.010898985146121812,1.1739738898264145,0.6805595175252463,546
2020-07-17,233.43,2020-07-31,335.25,250.0,0.24793220642780073,0.013267614566987962,0.25428784489187173,-0.24102023032488376,-0.41735380542396716,-0.27036278652299517,220.0,0.7529430480299576,3.3413919777852144,0.0,0.01431432111461772,1.1505352382089629,0.6910519383316145,532
2020-07-31,335.25,2020-08-14,425.3,390.0,0.18236041997272617,0.014241872667294334,0.08300023512814486,-0.06875836246085053,-0.2323297433534539,-0.15858848527625735,300.0,0.7986970896410166,5.889380165333463,0.0,0.017567129501367528,1.120186211948348,0.6981418364909571,518
2020-08-14,425.3,2020-08-28,383.56,520.0,0.18616252368453384,0.018822175971476802,0.0,0.018822175971476802,-0.17564869771593195,-0.12433430116786037,370.0,0.8130089815934405,8.228885628658261,0.0,0.019348426119582086,1.083583628519222,0.7017074661698715,504
2020-08-28,383.56,2020-09-11,367.94,430.0,0.19300553824053307,0.012407571555151724,0.0,0.012407571555151724,-0.19087813189968583,-0.1389729557216497,340.0,0.8140643075274974,6.160786670838704,0.0,0.016062119800914338,1.04403477273314,0.7032644649619053,490
2020-09-11,367.94,2020-09-25,348.92,440.0,0.17772544517189381,0.015680254843339406,0.0,0.015680254843339406,-0.20079433339536523,-0.1506336734477065,320.0,0.7804170981764376,10.734781771797401,0.0,0.029175359492845034,1.0117222489641127,0.7091414147588593,476
2020-09-25,348.92,2020-10-09,351.19,390.0,0.19819259171801312,0.012762277603949459,0.0,0.012762277603949459,-0.21313261452748666,-0.16490677894588734,310.0,0.822165911860262,4.959311363593173,0.0,0.014213319281191026,0.9546933672755686,0.6981057238028696,462
2020-10-09,351.19,2020-10-23,414.53,390.0,0.18975231925211622,0.011116139808692516,0.05917545171640164,-0.048059311907709124,-0.22304828796138776,-0.17826537333569004,320.0,0.7942465939982031,5.281995154077407,0.0,0.015040277781478421,0.927300036506056,0.7067007444956201,448
2020-10-23,414.53,2020-11-06,417.08,470.0,0.2022031307505906,0.014756673608447466,0.0,0.014756673608447466,-0.183823402279779,-0.1524850853451143,380.0,0.7854138820108991,6.390808399227282,0.0,0.01541699852658983,0.8987424230282344,0.7147223202110486,434
