open_date,open_price,expiry_date,expiry_price,strike_price_call,delta_call,premium_call,option_loss_call,percentage_profit_loss_call,vault_total_profit_loss_call,vault_apy_call,strike_price_put,delta_put,premium_put,option_loss_put,percentage_profit_loss_put,vault_total_profit_loss_put,vault_apy_put,days_to_end_date
2021-04-09,2080.7,2021-04-23,2400.1,2600.0,0.09734128698777778,0.006945075305570316,0.0,0.006945075305570316,0.14390404733260564,0.20259962202598403,1700.0,0.9201864294939792,12.16382759466066,0.0,0.005846026623088701,0.24800408911051486,0.35526969022605126,266
2021-04-23,2400.1,2021-05-07,3490.9,3400.0,0.09685737445885273,0.010123729870466867,0.02603913031023521,-0.015915400439768343,0.1360143421779716,0.20286979633208602,1850.0,0.9055961168225111,25.092218362329447,0.0,0.010454655373663368,0.24075062790715562,0.3667649239723092,252
2021-05-07,3490.9,2021-05-21,2773.2,4800.0,0.10265631980389617,0.010265378640417325,0.0,0.010265378640417325,0.15438687150031005,0.2463009130499394,2700.0,0.8987604802479532,40.72146924579329,0.0,0.011665034588728777,0.22791321838022394,0.3700888896643195,238
2021-05-21,2773.2,2021-06-04,2857.1,4400.0,0.10265092224811673,0.013895333314119861,0.0,0.013895333314119861,0.14265706408136736,0.2427160432770119,1800.0,0.8883630971245562,78.76140689684013,0.0,0.028400911184494494,0.21375472750168356,0.3711606872704245,224
2021-06-04,2857.1,2021-06-18,2373.3,4200.0,0.09792855472879236,0.011191020373027976,0.0,0.011191020373027976,0.126997064229859,0.23096794798114462,2000.0,0.9074928054300846,42.69305915528895,0.0,0.014942794846273828,0.1802349786949351,0.3337918990365092,210
2021-06-18,2373.3,2021-07-02,2106.3,3200.0,0.08292852445754978,0.007036120830508867,0.0,0.007036120830508867,0.11452439897469713,0.22374894635188114,1800.0,0.9017146741291178,28.69914589348207,0.0,0.01209250659144738,0.16285862088778758,0.32442437996657714,196
2021-07-02,2106.3,2021-07-16,1919.3,2800.0,0.09496420561174185,0.008280270083959077,0.0,0.008280270083959077,0.10673726187253485,0.22555009270803694,1600.0,0.9042137809235795,24.145292534893485,0.0,0.011463368245213637,0.14896475699053924,0.32112761480933183,182
2021-07-16,1919.3,2021-07-30,2384.1,2500.0,0.08950892922161341,0.007094642232650246,0.0,0.007094642232650246,0.09764843636222054,0.22436598620642556,1500.0,0.901874807455948,20.133289913418082,0.0,0.010489912943999417,0.1359430238031032,0.3190725787937083,168
2021-07-30,2384.1,2021-08-13,3046.9,3200.0,0.09293514499905636,0.008244697171610289,0.0,0.008244697171610289,0.08991587317833316,0.22638325777937696,1900.0,0.8927719176274116,26.60572076839668,0.0,0.011159649665868328,0.12415077998513002,0.31965626035172146,154
2021-08-13,3046.9,2021-08-27,3092.9,4000.0,0.12521841262082012,0.012300158756216928,0.0,0.012300158756216928,0.08100332809667332,0.22515744170462293,2300.0,0.9131900031755878,30.171183079534273,0.0,0.009902255761440899,0.1117441052524184,0.318078202376193,140
2021-08-27,3092.9,2021-09-10,3424.5,4000.0,0.08872951499319831,0.006835076727896741,0.0,0.006835076727896741,0.06786837752240404,0.20951392615069797,2500.0,0.884237850140594,36.837493075273755,0.0,0.011910340804834866,0.10084327360393064,0.32090464742432045,126
2021-09-10,3424.5,2021-09-24,3154.5,4500.0,0.09685642199730699,0.008234797841405305,0.0,0.008234797841405305,0.06061896551405299,0.21142413597948462,2720.0,0.8872482407219495,42.686540095911255,0.0,0.012465043099988686,0.08788617846158342,0.3158999793448094,112
2021-09-24,3154.5,2021-10-08,3588.3,4100.0,0.10016252373133144,0.008370764088978789,0.0,0.008370764088978789,0.05195631789817212,0.20761982083192354,2500.0,0.9009798846788556,31.377275135299158,0.0,0.00994682996839409,0.07449258211490317,0.3068231686654681,98
2021-10-08,3588.3,2021-10-22,4053.9,4600.0,0.09553157939064821,0.007423045013068615,0.0,0.007423045013068615,0.04322373809456015,0.201861552225989,2900.0,0.8881681042278631,40.108885748225646,0.0,0.011177684627323704,0.06391004974839043,0.30890535781380857,84
2021-10-22,4053.9,2021-11-05,4535.3,5400.0,0.08494105141170444,0.007035682366405158,0.0,0.007035682366405158,0.03553690106525953,0.19971382735176602,3200.0,0.9090988490958984,35.39331505550399,0.0,0.00873068281297121,0.05214945496003631,0.3035210583029384,70
2021-11-05,4535.3,2021-11-19,3998.3,5800.0,0.09898543269753268,0.007775510736045877,0.0,0.007775510736045877,0.028302094154082136,0.19950240504115757,3600.0,0.9057684477651562,40.99707873056224,0.0,0.009039551679174968,0.043042977562640194,0.3161068442906523,56
2021-11-19,3998.3,2021-12-03,4515.0,5100.0,0.09439745819211198,0.007158811092548813,0.0,0.007158811092548813,0.02036821018109891,0.1915212751460582,3000.0,0.9169157720347545,37.652264653784584,0.0,0.009417068417523593,0.033698803804943944,0.33380036958279957,42
2021-12-03,4515.0,2021-12-17,3958.4,5800.0,0.08231726334612693,0.005961381355981717,0.0,0.005961381355981717,0.013115507646922708,0.18513718871236673,3600.0,0.8900747002183793,52.6048268433309,0.0,0.011651124439275946,0.024055205867963947,0.3632405557623437,28
2021-12-17,3958.4,2021-12-31,3709.5,5200.0,0.08803645027049034,0.007111730553013588,0.0,0.007111730553013588,0.007111730553013507,0.20292582995086894,3200.0,0.8823924761261819,48.53483057663169,0.0,0.012261224377685856,0.012261224377685842,0.3739966432302908,14
